Order_ID,Store_ID,Store_Location,Product_Category,Product_Name,Unit_Price,Quantity,Order_Date,Total_Sales,Customer_Type
135322,WMT_2,California,Electronics,Camera,69187,1,2022-11-03,69187,New
157690,WMT_6,Washington,Pharmacy,Vitamins,179,1,2023-12-29,179,Regular
102687,WMT_10,Nevada,Clothing,Shorts,326,1,2021-02-20,326,Regular
101041,WMT_10,Nevada,Sports,Football,11451,1,2021-01-20,11451,Regular
155961,WMT_9,Arizona,Groceries,Milk,90,1,2023-11-26,90,Regular
124932,WMT_3,Texas,Sports,Football,7200,1,2022-04-21,7200,Member
116940,WMT_1,New York,Beauty,Lipstick,597,1,2021-11-20,597,Regular
103072,WMT_10,Nevada,Groceries,Eggs,116,1,2021-02-27,116,Member
120859,WMT_10,Nevada,Sports,Bicycle,8936,3,2022-02-03,26808,Member
140298,WMT_2,California,Pharmacy,Cough Syrup,288,1,2023-02-05,288,Member
149018,WMT_9,Arizona,Sports,Yoga Mat,13010,1,2023-07-16,13010,New
152009,WMT_3,Texas,Home Supplies,Soap,688,2,2023-09-13,1376,Member
151448,WMT_5,Illinois,Home Supplies,Detergent,378,1,2023-09-02,378,Member
129845,WMT_3,Texas,Home Supplies,Toilet Paper,832,1,2022-07-22,832,Member
107767,WMT_6,Washington,Toys,Lego Set,808,1,2021-05-27,808,New
143814,WMT_6,Washington,Stationery,Pen,323,1,2023-04-11,323,Member
128562,WMT_7,Georgia,Groceries,Rice,77,1,2022-06-26,77,New
153260,WMT_9,Arizona,Clothing,Shorts,1623,1,2023-10-07,1623,Member
115683,WMT_10,Nevada,Clothing,Jeans,311,2,2021-10-24,622,Member
154048,WMT_10,Nevada,Pharmacy,Antacid,746,1,2023-10-21,746,Regular
115664,WMT_7,Georgia,Clothing,Dress,775,1,2021-10-24,775,Member
115129,WMT_1,New York,Stationery,Marker,85,2,2021-10-14,170,Regular
112032,WMT_7,Georgia,Stationery,Marker,66,1,2021-08-15,66,Member
150618,WMT_4,Florida,Home Supplies,Detergent,823,1,2023-08-17,823,Regular
107962,WMT_1,New York,Groceries,Vegetables,73,1,2021-05-31,73,Regular
140168,WMT_9,Arizona,Clothing,Shorts,1741,1,2023-02-02,1741,Regular
101907,WMT_4,Florida,Pharmacy,Bandage,448,1,2021-02-06,448,Regular
129506,WMT_7,Georgia,Clothing,Shorts,1461,3,2022-07-15,4383,New
125346,WMT_1,New York,Groceries,Rice,40,1,2022-04-28,40,Regular
148428,WMT_1,New York,Home Supplies,Detergent,437,2,2023-07-06,874,Regular
110304,WMT_5,Illinois,Groceries,Milk,39,3,2021-07-14,117,Regular
113504,WMT_9,Arizona,Stationery,Stapler,342,1,2021-09-12,342,Regular
138608,WMT_1,New York,Stationery,Pen,391,1,2023-01-05,391,Regular
102025,WMT_6,Washington,Electronics,Camera,47560,1,2021-02-08,47560,Member
154243,WMT_9,Arizona,Groceries,Eggs,87,1,2023-10-25,87,Member
152094,WMT_7,Georgia,Electronics,Camera,26477,2,2023-09-14,52954,Regular
141788,WMT_10,Nevada,Pharmacy,Vitamins,700,1,2023-03-04,700,Member
143663,WMT_8,Colorado,Groceries,Eggs,145,3,2023-04-08,435,New
117398,WMT_1,New York,Clothing,Shorts,1841,3,2021-11-29,5523,Regular
147600,WMT_4,Florida,Pharmacy,Bandage,63,1,2023-06-20,63,Regular
100029,WMT_7,Georgia,Groceries,Rice,189,1,2021-01-01,189,Regular
109719,WMT_1,New York,Automotive,Spark Plug,2503,1,2021-07-03,2503,Regular
151662,WMT_3,Texas,Sports,Dumbbells,7996,1,2023-09-06,7996,Regular
133124,WMT_7,Georgia,Clothing,Shorts,1956,2,2022-09-22,3912,Member
103171,WMT_7,Georgia,Groceries,Vegetables,54,1,2021-03-01,54,Regular
148152,WMT_2,California,Groceries,Eggs,40,1,2023-07-01,40,New
131664,WMT_1,New York,Sports,Dumbbells,2188,1,2022-08-26,2188,Regular
151009,WMT_10,Nevada,Clothing,Dress,1281,1,2023-08-24,1281,Member
111561,WMT_3,Texas,Sports,Dumbbells,5182,1,2021-08-07,5182,Regular
138412,WMT_2,California,Home Supplies,Detergent,199,1,2023-01-01,199,Member
118461,WMT_8,Colorado,Groceries,Rice,182,3,2021-12-19,546,Member
103676,WMT_9,Arizona,Home Supplies,Toilet Paper,463,1,2021-03-10,463,Member
115451,WMT_7,Georgia,Toys,Puzzle,1808,1,2021-10-20,1808,Regular
120609,WMT_10,Nevada,Groceries,Rice,55,1,2022-01-29,55,New
146532,WMT_4,Florida,Sports,Bicycle,2435,3,2023-05-30,7305,Regular
106750,WMT_5,Illinois,Stationery,Marker,76,1,2021-05-08,76,Regular
132889,WMT_2,California,Home Supplies,Napkins,362,1,2022-09-18,362,New
106795,WMT_3,Texas,Clothing,Jeans,443,2,2021-05-09,886,Member
151300,WMT_5,Illinois,Stationery,Calculator,162,1,2023-08-30,162,Regular
120613,WMT_1,New York,Stationery,Pen,341,2,2022-01-30,682,Regular
138348,WMT_9,Arizona,Groceries,Bread,108,1,2022-12-30,108,Member
146452,WMT_9,Arizona,Clothing,Jacket,1429,1,2023-05-28,1429,Regular
100329,WMT_2,California,Groceries,Vegetables,196,1,2021-01-07,196,Member
104711,WMT_3,Texas,Sports,Yoga Mat,3861,1,2021-03-30,3861,Regular
119666,WMT_6,Washington,Home Supplies,Soap,770,1,2022-01-11,770,Regular
102371,WMT_8,Colorado,Electronics,LED TV,29732,1,2021-02-14,29732,Regular
138291,WMT_10,Nevada,Toys,Doll,1799,1,2022-12-29,1799,New
135313,WMT_10,Nevada,Beauty,Moisturizer,2821,1,2022-11-02,2821,Regular
115792,WMT_2,California,Groceries,Eggs,68,1,2021-10-27,68,New
127383,WMT_7,Georgia,Pharmacy,Vitamins,166,2,2022-06-04,332,Member
143846,WMT_3,Texas,Clothing,Dress,690,1,2023-04-12,690,Member
152554,WMT_9,Arizona,Pharmacy,Painkiller,112,1,2023-09-23,112,Regular
110872,WMT_1,New York,Electronics,Headphones,44074,1,2021-07-25,44074,Regular
118563,WMT_1,New York,Toys,Board Game,1775,1,2021-12-22,1775,Regular
104899,WMT_10,Nevada,Toys,Board Game,2525,2,2021-04-02,5050,New
137922,WMT_7,Georgia,Home Supplies,Soap,715,1,2022-12-22,715,Regular
101210,WMT_1,New York,Electronics,Smartphone,27691,1,2021-01-24,27691,Regular
113363,WMT_6,Washington,Electronics,LED TV,32773,2,2021-09-10,65546,New
151424,WMT_9,Arizona,Pharmacy,Bandage,335,1,2023-09-01,335,Member
145837,WMT_9,Arizona,Groceries,Rice,60,1,2023-05-17,60,Regular
153797,WMT_2,California,Automotive,Wiper,6249,1,2023-10-17,6249,New
125474,WMT_7,Georgia,Groceries,Eggs,182,1,2022-04-30,182,Regular
135892,WMT_6,Washington,Clothing,Jacket,248,1,2022-11-13,248,New
100079,WMT_5,Illinois,Groceries,Bread,22,3,2021-01-02,66,Regular
126121,WMT_9,Arizona,Automotive,Battery,4147,1,2022-05-12,4147,Member
156112,WMT_6,Washington,Groceries,Bread,34,3,2023-11-29,102,Regular
148603,WMT_4,Florida,Pharmacy,Cough Syrup,154,1,2023-07-09,154,Regular
153904,WMT_4,Florida,Pharmacy,Antacid,441,1,2023-10-19,441,Regular
145781,WMT_8,Colorado,Clothing,Dress,902,1,2023-05-16,902,Regular
156532,WMT_2,California,Home Supplies,Soap,103,2,2023-12-07,206,Member
141906,WMT_10,Nevada,Groceries,Bread,111,2,2023-03-06,222,Regular
129800,WMT_5,Illinois,Sports,Yoga Mat,14492,1,2022-07-21,14492,New
154987,WMT_2,California,Stationery,Stapler,269,1,2023-11-09,269,Regular
105683,WMT_9,Arizona,Groceries,Eggs,37,1,2021-04-17,37,New
109494,WMT_6,Washington,Groceries,Vegetables,131,1,2021-06-28,131,Member
150963,WMT_1,New York,Groceries,Rice,196,1,2023-08-24,196,Regular
152105,WMT_10,Nevada,Automotive,Battery,1924,1,2023-09-14,1924,Regular
120391,WMT_6,Washington,Beauty,Face Cream,2136,3,2022-01-25,6408,Regular
137638,WMT_3,Texas,Automotive,Air Freshener,7247,1,2022-12-17,7247,Regular
115606,WMT_6,Washington,Groceries,Bread,175,1,2021-10-23,175,Regular
114486,WMT_4,Florida,Groceries,Rice,148,1,2021-10-01,148,Regular
106214,WMT_10,Nevada,Stationery,Notebook,347,1,2021-04-27,347,Regular
119642,WMT_1,New York,Clothing,Dress,1419,1,2022-01-11,1419,Regular
134551,WMT_4,Florida,Stationery,Notebook,194,1,2022-10-20,194,Regular
139754,WMT_2,California,Pharmacy,Cough Syrup,503,1,2023-01-26,503,New
113276,WMT_10,Nevada,Home Supplies,Toilet Paper,633,2,2021-09-08,1266,New
105545,WMT_6,Washington,Stationery,Pen,43,1,2021-04-15,43,Member
134715,WMT_9,Arizona,Clothing,T-Shirt,602,1,2022-10-22,602,Regular
121138,WMT_7,Georgia,Pharmacy,Bandage,245,1,2022-02-08,245,Regular
156716,WMT_8,Colorado,Stationery,Stapler,28,1,2023-12-10,28,Member
155582,WMT_9,Arizona,Beauty,Perfume,1665,1,2023-11-19,1665,Regular
117062,WMT_8,Colorado,Sports,Tennis Racket,9981,1,2021-11-22,9981,Member
114386,WMT_3,Texas,Toys,Doll,3256,2,2021-09-29,6512,Regular
127182,WMT_10,Nevada,Groceries,Eggs,125,1,2022-05-31,125,Member
106790,WMT_1,New York,Sports,Dumbbells,656,1,2021-05-09,656,Regular
134161,WMT_3,Texas,Groceries,Rice,169,1,2022-10-12,169,Regular
143430,WMT_5,Illinois,Clothing,Jacket,739,1,2023-04-04,739,Regular
126288,WMT_5,Illinois,Sports,Yoga Mat,8130,1,2022-05-15,8130,Member
120122,WMT_6,Washington,Groceries,Eggs,142,3,2022-01-20,426,New
157511,WMT_7,Georgia,Pharmacy,Cough Syrup,579,1,2023-12-25,579,Regular
139463,WMT_7,Georgia,Automotive,Spark Plug,7181,3,2023-01-20,21543,Regular
144749,WMT_4,Florida,Stationery,Marker,119,1,2023-04-29,119,Member
135984,WMT_6,Washington,Pharmacy,Painkiller,321,1,2022-11-15,321,New
108990,WMT_6,Washington,Clothing,Dress,259,1,2021-06-19,259,Regular
112405,WMT_9,Arizona,Groceries,Vegetables,146,2,2021-08-22,292,Regular
109970,WMT_10,Nevada,Home Supplies,Detergent,577,1,2021-07-07,577,Regular
112306,WMT_3,Texas,Clothing,Dress,469,1,2021-08-21,469,Member
101771,WMT_1,New York,Groceries,Milk,139,2,2021-02-04,278,Regular
122369,WMT_9,Arizona,Stationery,Notebook,249,2,2022-03-03,498,Regular
149823,WMT_3,Texas,Automotive,Wiper,1491,1,2023-08-01,1491,Regular
152511,WMT_1,New York,Home Supplies,Soap,946,1,2023-09-23,946,New
110913,WMT_7,Georgia,Automotive,Car Oil,3625,2,2021-07-25,7250,Regular
144444,WMT_5,Illinois,Home Supplies,Napkins,860,1,2023-04-23,860,Regular
130989,WMT_2,California,Groceries,Vegetables,132,1,2022-08-13,132,Regular
135791,WMT_8,Colorado,Automotive,Air Freshener,2270,1,2022-11-11,2270,Member
128805,WMT_6,Washington,Automotive,Battery,4465,1,2022-07-01,4465,Member
138170,WMT_6,Washington,Clothing,Shorts,1193,1,2022-12-27,1193,New
107857,WMT_5,Illinois,Electronics,Smartphone,7137,2,2021-05-29,14274,Regular
110101,WMT_7,Georgia,Groceries,Rice,36,1,2021-07-10,36,Regular
139644,WMT_8,Colorado,Automotive,Air Freshener,1630,1,2023-01-23,1630,Regular
143114,WMT_6,Washington,Beauty,Moisturizer,2419,1,2023-03-29,2419,Member
146725,WMT_10,Nevada,Automotive,Battery,990,1,2023-06-02,990,Member
121576,WMT_10,Nevada,Home Supplies,Toilet Paper,285,1,2022-02-16,285,Member
137388,WMT_9,Arizona,Groceries,Vegetables,100,1,2022-12-11,100,Regular
128186,WMT_2,California,Sports,Bicycle,7235,2,2022-06-19,14470,New
152182,WMT_5,Illinois,Electronics,Camera,67690,1,2023-09-16,67690,Member
108720,WMT_2,California,Home Supplies,Soap,89,2,2021-06-14,178,Member
108559,WMT_10,Nevada,Clothing,Jeans,1255,1,2021-06-10,1255,New
149798,WMT_9,Arizona,Groceries,Bread,171,1,2023-07-31,171,Regular
147059,WMT_7,Georgia,Beauty,Perfume,2334,1,2023-06-09,2334,Regular
112517,WMT_2,California,Groceries,Rice,169,2,2021-08-25,338,Regular
124531,WMT_10,Nevada,Home Supplies,Toilet Paper,588,1,2022-04-13,588,Regular
140737,WMT_8,Colorado,Automotive,Car Oil,765,2,2023-02-13,1530,Regular
120649,WMT_7,Georgia,Clothing,Jeans,1031,2,2022-01-30,2062,Member
124252,WMT_2,California,Clothing,Dress,856,2,2022-04-09,1712,Member
112455,WMT_9,Arizona,Toys,Action Figure,322,1,2021-08-23,322,Regular
143421,WMT_3,Texas,Sports,Bicycle,3719,1,2023-04-04,3719,Regular
106826,WMT_8,Colorado,Electronics,Camera,28117,1,2021-05-09,28117,Member
142880,WMT_3,Texas,Home Supplies,Toilet Paper,251,1,2023-03-25,251,Member
131827,WMT_3,Texas,Home Supplies,Soap,736,1,2022-08-29,736,Member
122555,WMT_7,Georgia,Electronics,Camera,36529,1,2022-03-07,36529,Member
134842,WMT_9,Arizona,Sports,Football,8651,1,2022-10-24,8651,Member
140928,WMT_7,Georgia,Pharmacy,Painkiller,358,1,2023-02-17,358,Member
150826,WMT_10,Nevada,Stationery,Calculator,56,1,2023-08-20,56,Regular
104424,WMT_1,New York,Clothing,Dress,1114,1,2021-03-25,1114,Regular
144928,WMT_3,Texas,Home Supplies,Detergent,960,1,2023-05-02,960,Regular
106863,WMT_5,Illinois,Groceries,Vegetables,73,1,2021-05-10,73,Member
139755,WMT_2,California,Sports,Yoga Mat,14432,1,2023-01-26,14432,Member
121253,WMT_8,Colorado,Groceries,Rice,199,2,2022-02-10,398,Regular
109491,WMT_5,Illinois,Groceries,Bread,55,1,2021-06-28,55,Member
120761,WMT_2,California,Home Supplies,Napkins,304,1,2022-02-02,304,Regular
115636,WMT_2,California,Pharmacy,Vitamins,737,1,2021-10-24,737,Regular
140051,WMT_5,Illinois,Pharmacy,Cough Syrup,358,1,2023-01-31,358,Member
135695,WMT_9,Arizona,Groceries,Vegetables,61,1,2022-11-09,61,Member
152928,WMT_2,California,Clothing,Shorts,644,1,2023-10-01,644,Regular
109826,WMT_10,Nevada,Automotive,Wiper,5138,1,2021-07-04,5138,Regular
109480,WMT_2,California,Beauty,Perfume,2228,1,2021-06-28,2228,Regular
108734,WMT_5,Illinois,Automotive,Car Oil,5961,1,2021-06-14,5961,Member
153916,WMT_6,Washington,Stationery,Notebook,115,1,2023-10-19,115,Member
116875,WMT_5,Illinois,Home Supplies,Detergent,311,1,2021-11-18,311,Regular
120082,WMT_6,Washington,Sports,Football,3916,1,2022-01-19,3916,Regular
102014,WMT_4,Florida,Home Supplies,Broom,434,1,2021-02-08,434,Regular
140635,WMT_9,Arizona,Beauty,Lipstick,2220,1,2023-02-11,2220,Regular
138446,WMT_9,Arizona,Groceries,Bread,150,1,2023-01-01,150,Regular
133716,WMT_9,Arizona,Groceries,Milk,90,1,2022-10-03,90,Regular
133384,WMT_6,Washington,Clothing,T-Shirt,258,2,2022-09-27,516,New
102148,WMT_8,Colorado,Clothing,Jacket,411,1,2021-02-10,411,New
141557,WMT_10,Nevada,Pharmacy,Bandage,247,1,2023-02-28,247,Regular
139898,WMT_7,Georgia,Electronics,Camera,71593,1,2023-01-28,71593,Member
150759,WMT_8,Colorado,Automotive,Car Oil,3358,1,2023-08-19,3358,New
153469,WMT_5,Illinois,Toys,Lego Set,3815,1,2023-10-11,3815,Regular
109700,WMT_5,Illinois,Home Supplies,Broom,202,1,2021-07-02,202,Regular
152476,WMT_6,Washington,Clothing,Jeans,1901,1,2023-09-22,1901,Member
143724,WMT_9,Arizona,Automotive,Battery,2516,1,2023-04-09,2516,Regular
106842,WMT_10,Nevada,Pharmacy,Bandage,177,1,2021-05-09,177,Regular
126812,WMT_10,Nevada,Groceries,Vegetables,71,1,2022-05-24,71,New
117195,WMT_5,Illinois,Sports,Dumbbells,6857,1,2021-11-25,6857,New
106270,WMT_3,Texas,Groceries,Milk,43,3,2021-04-29,129,Member
102074,WMT_3,Texas,Electronics,Laptop,13994,1,2021-02-09,13994,Regular
142499,WMT_4,Florida,Pharmacy,Painkiller,293,1,2023-03-18,293,New
137261,WMT_3,Texas,Stationery,Pen,203,1,2022-12-09,203,Regular
155953,WMT_7,Georgia,Electronics,Headphones,74778,1,2023-11-26,74778,Regular
140503,WMT_7,Georgia,Groceries,Rice,123,2,2023-02-09,246,Member
133654,WMT_6,Washington,Automotive,Air Freshener,6310,1,2022-10-02,6310,Member
118175,WMT_1,New York,Groceries,Milk,57,1,2021-12-14,57,Regular
111335,WMT_8,Colorado,Beauty,Moisturizer,360,1,2021-08-02,360,New
114622,WMT_6,Washington,Groceries,Bread,105,1,2021-10-03,105,Regular
115333,WMT_10,Nevada,Groceries,Eggs,194,1,2021-10-17,194,Member
140098,WMT_5,Illinois,Home Supplies,Toilet Paper,468,1,2023-02-01,468,New
142969,WMT_9,Arizona,Electronics,Smartphone,23295,1,2023-03-26,23295,Member
103896,WMT_1,New York,Electronics,Headphones,28488,1,2021-03-15,28488,Regular
100768,WMT_9,Arizona,Stationery,Notebook,270,1,2021-01-15,270,Regular
156682,WMT_2,California,Beauty,Shampoo,1942,1,2023-12-10,1942,Member
141018,WMT_10,Nevada,Clothing,T-Shirt,1889,2,2023-02-18,3778,Regular
148364,WMT_8,Colorado,Groceries,Vegetables,170,1,2023-07-04,170,Regular
118030,WMT_4,Florida,Electronics,LED TV,59551,2,2021-12-11,119102,Regular
108013,WMT_9,Arizona,Home Supplies,Toilet Paper,168,1,2021-05-31,168,New
157122,WMT_7,Georgia,Toys,Puzzle,574,1,2023-12-18,574,Member
143360,WMT_10,Nevada,Stationery,Pen,287,1,2023-04-02,287,Regular
128802,WMT_4,Florida,Clothing,Shorts,1780,2,2022-07-01,3560,Regular
128719,WMT_8,Colorado,Clothing,Jacket,1305,1,2022-06-29,1305,Regular
116364,WMT_9,Arizona,Stationery,Stapler,397,2,2021-11-07,794,Member
150722,WMT_2,California,Clothing,Shorts,549,1,2023-08-19,549,New
124748,WMT_1,New York,Stationery,Notebook,242,1,2022-04-18,242,Regular
100809,WMT_8,Colorado,Toys,Doll,1406,1,2021-01-16,1406,Member
124310,WMT_2,California,Sports,Football,3302,2,2022-04-10,6604,Member
101469,WMT_2,California,Home Supplies,Soap,170,1,2021-01-29,170,Member
130338,WMT_6,Washington,Clothing,T-Shirt,1552,3,2022-07-31,4656,Regular
110551,WMT_2,California,Groceries,Eggs,44,1,2021-07-19,44,Regular
135491,WMT_4,Florida,Sports,Bicycle,9304,1,2022-11-06,9304,New
105420,WMT_10,Nevada,Pharmacy,Bandage,567,1,2021-04-12,567,New
154438,WMT_6,Washington,Electronics,Laptop,20793,1,2023-10-29,20793,Regular
117549,WMT_2,California,Groceries,Eggs,93,1,2021-12-02,93,New
144723,WMT_10,Nevada,Home Supplies,Toilet Paper,247,1,2023-04-28,247,Regular
134329,WMT_9,Arizona,Groceries,Bread,57,3,2022-10-15,171,Regular
121060,WMT_2,California,Sports,Yoga Mat,3959,1,2022-02-07,3959,New
112674,WMT_4,Florida,Sports,Tennis Racket,10808,1,2021-08-28,10808,Regular
106042,WMT_2,California,Groceries,Bread,56,1,2021-04-25,56,Member
112062,WMT_3,Texas,Clothing,Dress,1872,1,2021-08-16,1872,Regular
147357,WMT_7,Georgia,Groceries,Eggs,182,1,2023-06-15,182,Member
157228,WMT_4,Florida,Home Supplies,Detergent,218,1,2023-12-20,218,Member
155755,WMT_3,Texas,Clothing,Jacket,351,1,2023-11-23,351,Regular
131363,WMT_4,Florida,Groceries,Bread,111,1,2022-08-20,111,Member
125629,WMT_5,Illinois,Groceries,Vegetables,102,1,2022-05-03,102,Regular
118636,WMT_3,Texas,Electronics,Smartphone,74841,1,2021-12-23,74841,New
134930,WMT_9,Arizona,Groceries,Eggs,70,1,2022-10-26,70,Regular
121059,WMT_1,New York,Clothing,T-Shirt,1130,1,2022-02-07,1130,Regular
123841,WMT_7,Georgia,Groceries,Eggs,139,1,2022-04-01,139,Regular
109248,WMT_1,New York,Toys,Board Game,2400,1,2021-06-24,2400,Regular
154582,WMT_5,Illinois,Groceries,Bread,22,2,2023-11-01,44,Regular
137421,WMT_6,Washington,Stationery,Notebook,307,2,2022-12-12,614,Member
125503,WMT_2,California,Automotive,Battery,3896,1,2022-05-01,3896,Member
146661,WMT_9,Arizona,Stationery,Calculator,130,1,2023-06-01,130,Member
115734,WMT_10,Nevada,Groceries,Vegetables,195,1,2021-10-25,195,New
110117,WMT_9,Arizona,Sports,Football,11812,1,2021-07-10,11812,Regular
122764,WMT_10,Nevada,Sports,Football,3021,1,2022-03-11,3021,Regular
107266,WMT_2,California,Home Supplies,Soap,617,1,2021-05-18,617,New
129484,WMT_1,New York,Automotive,Car Oil,2977,2,2022-07-15,5954,Member
153869,WMT_5,Illinois,Home Supplies,Toilet Paper,76,1,2023-10-18,76,Regular
142076,WMT_9,Arizona,Stationery,Notebook,213,2,2023-03-10,426,Regular
136705,WMT_6,Washington,Stationery,Pen,185,1,2022-11-28,185,New
111726,WMT_4,Florida,Automotive,Air Freshener,2738,1,2021-08-10,2738,Member
155719,WMT_7,Georgia,Groceries,Vegetables,200,1,2023-11-22,200,Regular
115044,WMT_3,Texas,Pharmacy,Bandage,299,2,2021-10-12,598,Regular
123526,WMT_3,Texas,Beauty,Perfume,1015,1,2022-03-26,1015,New
127609,WMT_8,Colorado,Home Supplies,Soap,289,1,2022-06-08,289,Regular
136976,WMT_7,Georgia,Stationery,Calculator,91,1,2022-12-03,91,Member
123098,WMT_2,California,Groceries,Bread,194,1,2022-03-18,194,Regular
130975,WMT_1,New York,Pharmacy,Antacid,478,2,2022-08-13,956,New
131674,WMT_2,California,Groceries,Milk,143,1,2022-08-26,143,Regular
114034,WMT_5,Illinois,Sports,Football,8588,1,2021-09-22,8588,New
154599,WMT_10,Nevada,Groceries,Rice,163,1,2023-11-01,163,New
126029,WMT_1,New York,Home Supplies,Napkins,426,1,2022-05-11,426,Regular
134918,WMT_7,Georgia,Beauty,Lipstick,2822,1,2022-10-26,2822,Regular
145930,WMT_7,Georgia,Beauty,Perfume,2769,1,2023-05-19,2769,Regular
120542,WMT_8,Colorado,Electronics,LED TV,46969,2,2022-01-28,93938,Member
131346,WMT_1,New York,Groceries,Rice,168,1,2022-08-20,168,Regular
126499,WMT_8,Colorado,Groceries,Milk,46,1,2022-05-19,46,Regular
100075,WMT_4,Florida,Groceries,Vegetables,35,3,2021-01-02,105,Regular
100720,WMT_9,Arizona,Beauty,Face Cream,575,1,2021-01-14,575,Member
123724,WMT_10,Nevada,Stationery,Pen,197,1,2022-03-29,197,Regular
136785,WMT_10,Nevada,Sports,Yoga Mat,4836,1,2022-11-29,4836,Regular
150494,WMT_7,Georgia,Clothing,T-Shirt,460,1,2023-08-14,460,Member
145810,WMT_4,Florida,Stationery,Pen,212,1,2023-05-17,212,Regular
147364,WMT_8,Colorado,Pharmacy,Painkiller,278,1,2023-06-15,278,Member
103933,WMT_7,Georgia,Pharmacy,Painkiller,534,1,2021-03-15,534,Member
114671,WMT_8,Colorado,Groceries,Bread,89,2,2021-10-04,178,New
150642,WMT_7,Georgia,Pharmacy,Bandage,577,1,2023-08-17,577,Regular
148271,WMT_9,Arizona,Clothing,T-Shirt,1244,1,2023-07-02,1244,Regular
155094,WMT_1,New York,Automotive,Car Oil,6400,1,2023-11-11,6400,New
102510,WMT_4,Florida,Sports,Bicycle,3046,2,2021-02-17,6092,Regular
140050,WMT_5,Illinois,Clothing,Jacket,1158,1,2023-01-31,1158,New
142013,WMT_5,Illinois,Groceries,Rice,28,1,2023-03-09,28,Regular
149176,WMT_3,Texas,Pharmacy,Bandage,337,1,2023-07-20,337,Regular
132318,WMT_2,California,Clothing,Shorts,854,1,2022-09-08,854,New
130729,WMT_7,Georgia,Groceries,Bread,111,1,2022-08-07,111,Regular
152644,WMT_7,Georgia,Electronics,Laptop,6731,1,2023-09-25,6731,Member
104068,WMT_1,New York,Beauty,Shampoo,1884,2,2021-03-18,3768,Member
120105,WMT_1,New York,Groceries,Eggs,68,1,2022-01-20,68,New
113101,WMT_5,Illinois,Home Supplies,Broom,472,1,2021-09-05,472,Member
130545,WMT_6,Washington,Toys,Action Figure,1575,2,2022-08-04,3150,Member
127819,WMT_5,Illinois,Beauty,Moisturizer,2306,1,2022-06-12,2306,Regular
103146,WMT_1,New York,Toys,Action Figure,2005,1,2021-03-01,2005,New
154304,WMT_1,New York,Stationery,Pen,287,1,2023-10-27,287,Regular
117514,WMT_6,Washington,Stationery,Pen,339,1,2021-12-01,339,Regular
108698,WMT_7,Georgia,Clothing,Shorts,347,3,2021-06-13,1041,Member
148658,WMT_2,California,Stationery,Pen,112,1,2023-07-10,112,Regular
130563,WMT_1,New York,Beauty,Moisturizer,1256,1,2022-08-05,1256,Regular
137900,WMT_3,Texas,Electronics,LED TV,24392,1,2022-12-22,24392,Member
124311,WMT_2,California,Sports,Yoga Mat,9368,2,2022-04-10,18736,Member
124846,WMT_8,Colorado,Pharmacy,Painkiller,539,1,2022-04-19,539,Regular
120620,WMT_2,California,Pharmacy,Antacid,646,1,2022-01-30,646,Regular
124208,WMT_4,Florida,Electronics,Laptop,11333,1,2022-04-08,11333,New
140165,WMT_8,Colorado,Stationery,Stapler,217,1,2023-02-02,217,Regular
150108,WMT_7,Georgia,Groceries,Eggs,200,1,2023-08-06,200,Member
144329,WMT_5,Illinois,Stationery,Calculator,79,3,2023-04-21,237,Member
117139,WMT_3,Texas,Groceries,Rice,175,1,2021-11-24,175,Member
101538,WMT_4,Florida,Groceries,Bread,190,1,2021-01-30,190,Regular
153010,WMT_10,Nevada,Stationery,Calculator,114,1,2023-10-02,114,Regular
154068,WMT_4,Florida,Beauty,Moisturizer,2932,1,2023-10-22,2932,Regular
135311,WMT_10,Nevada,Toys,Lego Set,3396,1,2022-11-02,3396,Member
106074,WMT_5,Illinois,Sports,Tennis Racket,5718,1,2021-04-25,5718,Regular
150210,WMT_1,New York,Groceries,Bread,60,2,2023-08-09,120,Regular
120410,WMT_1,New York,Automotive,Wiper,3643,3,2022-01-26,10929,Regular
121603,WMT_5,Illinois,Automotive,Wiper,6850,1,2022-02-17,6850,Regular
123611,WMT_7,Georgia,Sports,Tennis Racket,10512,2,2022-03-27,21024,Member
131630,WMT_3,Texas,Home Supplies,Soap,649,1,2022-08-25,649,Member
133006,WMT_1,New York,Sports,Tennis Racket,5193,3,2022-09-20,15579,Regular
120656,WMT_9,Arizona,Groceries,Eggs,196,1,2022-01-30,196,New
122260,WMT_3,Texas,Home Supplies,Detergent,163,1,2022-03-01,163,New
106094,WMT_8,Colorado,Stationery,Marker,232,1,2021-04-25,232,Regular
151691,WMT_9,Arizona,Stationery,Marker,104,3,2023-09-06,312,Regular
137961,WMT_6,Washington,Pharmacy,Bandage,593,1,2022-12-23,593,Member
137535,WMT_1,New York,Clothing,T-Shirt,551,1,2022-12-15,551,Regular
129884,WMT_10,Nevada,Groceries,Eggs,127,1,2022-07-22,127,Regular
101621,WMT_8,Colorado,Clothing,T-Shirt,559,1,2021-01-31,559,Member
108794,WMT_7,Georgia,Pharmacy,Painkiller,329,1,2021-06-15,329,Member
121302,WMT_6,Washington,Groceries,Eggs,107,1,2022-02-11,107,Regular
101309,WMT_8,Colorado,Home Supplies,Detergent,590,1,2021-01-25,590,Regular
114375,WMT_2,California,Home Supplies,Napkins,320,2,2021-09-29,640,Regular
101583,WMT_2,California,Electronics,Camera,56035,1,2021-01-31,56035,Regular
